time_s,section,target_x_m,target_y_m,target_z_m,actual_x_m,actual_y_m,actual_z_m,error_x_m,error_y_m,error_z_m,position_error_m,tool_x_world_z_angle_deg,q_0_rad,q_1_rad,q_2_rad,q_3_rad,q_4_rad,q_5_rad,qvel_0_rad_s,qvel_1_rad_s,qvel_2_rad_s,qvel_3_rad_s,qvel_4_rad_s,qvel_5_rad_s,tau_0_Nm,tau_1_Nm,tau_2_Nm,tau_3_Nm,tau_4_Nm,tau_5_Nm
3.3000000000000025,measure,0.4,-0.18599999999999986,0.45,0.3771099866452068,-0.1888094465079115,0.444200979290343,-0.022890013354793237,-0.0028094465079116504,-0.005799020709656988,0.02377970441898848,3.4954826700639257,-0.8521243071794595,0.15806887898406433,-2.4666549937073996,0.9679570370182978,-1.8148673729350404,0.41984211173418295,0.014619890765101732,-0.04488378823949281,-0.03705293982571389,-0.18777585517180762,-0.041660941001779035,-0.05362482799705454,11.583961035746334,-22.24195027012602,10.27629080193255,0.7612290929341312,-0.07955570374555458,-0.0004968950571836836
3.3200000000000025,measure,0.4,-0.18499999999999986,0.45,0.3767425740248217,-0.1879262241367502,0.44412794846231934,-0.023257425975178325,-0.0029262241367503383,-0.005872051537680667,0.024165091349932395,3.5425360870703395,-0.8518276705586859,0.15717473006039542,-2.467388624062697,0.964210333263765,-1.815700596187626,0.41876623330049617,0.014831831038682611,-0.0447074461834448,-0.03668151776488576,-0.18733518772664146,-0.04166116262928223,-0.05379392168433854,11.751957660421466,-22.222876901512617,10.272929522583265,0.765241712862579,-0.07957360972047337,-0.0004967710970917089
3.3400000000000025,measure,0.4,-0.18399999999999986,0.45,0.37637549233843853,-0.1870457676973408,0.4440554992694301,-0.02362450766156149,-0.0030457676973409398,-0.005944500730569902,0.02455058353793427,3.58932566652726,-0.851526815944195,0.1562839013793235,-2.4681152158509634,0.9604727008660595,-1.8165337611250556,0.41768695495187047,0.015042730724547383,-0.04454143405359597,-0.03632958941330565,-0.1868816198852773,-0.041658246871482264,-0.05396391743128466,11.919222989493043,-22.204515241984705,10.269097139694221,0.7693164093488662,-0.07959153549029267,-0.000496651796372763
3.3600000000000025,measure,0.4,-0.18299999999999986,0.45,0.37600868003168564,-0.1861680306382541,0.4439836235313407,-0.023991319968314384,-0.0031680306382542434,-0.0060163764686593235,0.02493625147771003,3.635844865233217,-0.8512217150024826,0.1553965336562926,-2.4688345201069923,0.9567434473453242,-1.8173669775678343,0.4166042328933048,0.015255047085619932,-0.04436838615154367,-0.0359652128014493,-0.18646267603676206,-0.0416608221389306,-0.05413610292828324,12.087516966746378,-22.185556011249947,10.265816069299735,0.7733187577637861,-0.07960895523145575,-0.0004965469009166684
3.3800000000000026,measure,0.4,-0.18199999999999986,0.45,0.375642171128048,-0.18529297408829465,0.4439122955033757,-0.024357828871952036,-0.003292974088294792,-0.006087704496624324,0.02532207834558019,3.6821095682186282,-0.8509123882106596,0.15451243201335765,-2.469546911922833,0.9530229087299543,-1.8182001708390636,0.41551805531444663,0.015466339591149366,-0.04420508214674725,-0.035619590792045776,-0.18602693076849836,-0.041659663561465124,-0.05430887894290822,12.255092832893366,-22.16731768106803,10.262057536069833,0.777380151973636,-0.07962649867511445,-0.0004964422709662177
3.4000000000000026,measure,0.4,-0.18099999999999986,0.45,0.37527591167054286,-0.1844205663993265,0.44384151153645884,-0.02472408832945716,-0.003420566399326641,-0.006158488463541167,0.025708127087957455,3.728112068575607,-0.8505988070257905,0.15363174963592055,-2.470252127256655,0.9493104590156949,-1.8190334412251135,0.4144283813817937,0.01567905924345467,-0.04403411887185489,-0.035260766691096096,-0.18562248571297318,-0.04166351930249725,-0.05448369663264489,12.423705906215474,-22.14847719034114,10.258846931944325,0.7813691300365304,-0.07964356107254146,-0.0004963492374411438
3.4200000000000026,measure,0.4,-0.17999999999999985,0.45,0.3749099418925507,-0.1835507827138962,0.4437712493065377,-0.025090058107449298,-0.0035507827138963333,-0.006228750693462293,0.026094375043633336,3.7738672060223504,-0.8502809916254274,0.1527542999144501,-2.470950531140382,0.9456064902495619,-1.8198667048771566,0.413335205225314,0.015890770018157873,-0.043872486073522274,-0.03492019418635782,-0.18519843830665153,-0.04166318260216115,-0.054658807823988347,12.591612643107855,-22.130366598117273,10.255153793121599,0.785414466812862,-0.07966083583684182,-0.0004962531147833756
3.4400000000000026,measure,0.4,-0.17899999999999985,0.45,0.37454421347297856,-0.18268360171484288,0.4437015083496643,-0.025455786527021462,-0.0036836017148430267,-0.006298491650335691,0.026480879637433313,3.8193664688926057,-0.8499589132955716,0.15188024551139728,-2.4716418485192064,0.941910424105545,-1.8207000549133434,0.41223848865820273,0.016103916492790287,-0.04370272015264134,-0.034565868941216875,-0.18480330720084467,-0.04166750180934291,-0.05483582835556105,12.760563619037184,-22.111648928200715,10.252006422421168,0.789387699520526,-0.07967763877312585,-0.0004961667437747752
3.4600000000000026,measure,0.4,-0.17799999999999985,0.45,0.3741787711638075,-0.1818190086532958,0.44363226862543925,-0.025821228836192534,-0.0038190086532959577,-0.006367731374560759,0.02686761412115962,3.8646239546067394,-0.8496325919444481,0.15100940550152203,-2.47232643779964,0.938222692494265,-1.8215334004014792,0.411138231413811,0.016316067556175554,-0.04354200049376316,-0.03422946402166584,-0.1843865805640016,-0.04166727440678862,-0.05501286221958487,12.928818808201385,-22.09366984135647,10.248372523195874,0.7934149262554526,-0.07969472916008248,-0.0004960747892479967
3.4800000000000026,measure,0.4,-0.17699999999999985,0.45,0.373813570805759,-0.18095698919858233,0.4435635318943919,-0.026186429194241023,-0.003956989198582478,-0.006436468105608106,0.027254631884089123,3.909630605904054,-0.8493019987188942,0.1501419498165556,-2.473004015834421,0.934542751218702,-1.82236682904531,0.4100343976217701,0.01652966127769157,-0.04337278424832124,-0.03387890173904789,-0.18399706377814998,-0.04167143219154238,-0.055191689602047504,13.098123996882869,-22.075078421019665,10.245283187125779,0.7973706795921632,-0.0797113440200772,-0.0004959914859599991
3.5000000000000027,measure,0.4,-0.17599999999999985,0.45,0.373448660425106,-0.18009753590070882,0.4434952796040452,-0.02655133957489403,-0.004097535900708965,-0.006504720395954788,0.027641903355385692,3.954399992661408,-0.8489671532811645,0.14927770132431442,-2.4736749368451183,0.9308710604829066,-1.8232002443757476,0.4089269922839613,0.016742271886487345,-0.04321242461205901,-0.033546050534882424,-0.18358453678977357,-0.04167076652187625,-0.05537026689043819,13.266742997849398,-22.057233988550994,10.241704132918652,0.8013783085477021,-0.07972831103726602,-0.0004959007404707776
3.5200000000000027,measure,0.4,-0.17499999999999985,0.45,0.3730839989468808,-0.17924063902549717,0.44342751507334727,-0.0269160010531192,-0.004240639025497317,-0.006572484926652744,0.028029478948905957,3.998922694880252,-0.848628026664423,0.14841683561922472,-2.474338911661129,0.9272071006187295,-1.824033729962511,0.40781598153314536,0.016956330837071324,-0.04304328525448485,-0.033198740800534796,-0.183197993208858,-0.04167427933816954,-0.05555053754079772,13.436416744918299,-22.038771684448868,10.238669136066529,0.8053153365534815,-0.07974478902448191,-0.0004958180796713231
3.5400000000000027,measure,0.4,-0.17399999999999985,0.45,0.37271963677358516,-0.1783862964315684,0.4433602206929618,-0.02728036322641486,-0.004386296431568543,-0.006639779307038185,0.028417327168417716,4.043211904572352,-0.8482846383024526,0.14755917798915327,-2.4749962920348056,0.9235513519176096,-1.8248671849382032,0.4067013753296254,0.01716941809852286,-0.04288288150357266,-0.032869018683818675,-0.18278743505599043,-0.04167274878461107,-0.055730310175997964,13.60541318830363,-22.02106455125135,10.235141805119044,0.8093022961564333,-0.07976167636394728,-0.0004957265649110597
3.5600000000000027,measure,0.4,-0.17299999999999985,0.45,0.37235553513526165,-0.17753450128896583,0.4432934008854429,-0.02764446486473837,-0.004534501288965986,-0.006706599114557121,0.028805496199176415,4.087257966840461,-0.8479369591351912,0.14670490852782278,-2.475646784229465,0.9199033124932702,-1.8257006896681747,0.40558314152910674,0.01738395836307036,-0.04271347306652489,-0.03252460973297463,-0.18240197121696958,-0.04167523649857316,-0.05591169002593396,13.775468314051563,-22.00273378605494,10.23215852363081,0.8132197048539649,-0.07977805390030009,-0.0004956429377492166
3.5800000000000027,measure,0.4,-0.17199999999999985,0.45,0.37199174616839764,-0.17668525536488755,0.4432270386168128,-0.02800825383160238,-0.004685255364887703,-0.006772961383187226,0.02919395325110705,4.131073799254661,-0.8475850083810237,0.14585385394914957,-2.4762907387274153,0.9162634769238709,-1.8265341397262795,0.40446129477605225,0.017597537708377485,-0.04255272893366082,-0.03219772489751358,-0.18199177846996203,-0.041672502905247606,-0.05609233765272465,13.94485448349706,-21.985166205399473,10.228680692560907,0.8171852193874023,-0.07979489268498771,-0.0004955493510311205
3.6000000000000028,measure,0.4,-0.17099999999999985,0.45,0.371628232846423,-0.17583855353933894,0.44316113910560295,-0.028371767153577032,-0.004838553539339097,-0.006838860894397059,0.029582744803394373,4.174649601111325,-0.8472287569034151,0.145006198005051,-2.4769278582498795,0.9126313563850187,-1.8273676129474083,0.4033358044092836,0.01781257388042638,-0.042382797204928435,-0.03185597612321192,-0.1816060269426103,-0.04167366105644153,-0.05627451833842999,14.11530261060054,-21.966969060780706,10.225747253639666,0.8210823623800343,-0.07981119552225882,-0.0004954637052754909
3.6200000000000028,measure,0.4,-0.16999999999999985,0.45,0.37126504858303283,-0.17499440050664053,0.44309568564773627,-0.02873495141696719,-0.004994400506640684,-0.006904314352263741,0.02997183721481005,4.217998086596163,-0.8468682237152233,0.14416176811645812,-2.4775584928435683,0.909007455641419,-1.8282010019691946,0.4022066895229978,0.01802665940959207,-0.04222149442964348,-0.03153172968444051,-0.18119503717998284,-0.041669451089314344,-0.056455744314290075,14.28508972134182,-21.94954298663807,10.222317325472353,0.8250258625499443,-0.07982800783160994,-0.0004953672007807498
3.640000000000003,measure,0.4,-0.16899999999999984,0.45,0.3709021576903125,-0.17415279201438008,0.44303068405108326,-0.029097842309687538,-0.005152792014380236,-0.006969315948916754,0.030361275622389917,4.2611093712876675,-0.8465033796175667,0.14332075108558742,-2.4781823424067664,0.9053912956396041,-1.8290343825846198,0.40107392074117676,0.018242204882831507,-0.04205085154353488,-0.031192478159910695,-0.18080800009075132,-0.04166903077126472,-0.05663843909105339,14.455941510415407,-21.931481285123258,10.219432377828449,0.8289022649275872,-0.07984425405925163,-0.0004952788579201641
3.660000000000003,measure,0.4,-0.16799999999999984,0.45,0.3705396145357221,-0.17331373499731753,0.44296611777955613,-0.029460385464277927,-0.005313734997317687,-0.007033882220443877,0.03075102584332161,4.3039960145578675,-0.8461342434253675,0.14248297452028322,-2.478799757128567,0.9017833884260066,-1.8298676449607783,0.3999375214126276,0.018456809609963466,-0.041888828265210766,-0.03087073609003124,-0.1803953606798771,-0.04166311880791658,-0.056819966427455834,14.626139907553176,-21.91419844422051,10.216049189021337,0.8328233235071655,-0.07986105548391628,-0.0004951788946587739
3.680000000000003,measure,0.4,-0.16699999999999984,0.45,0.3701773844776379,-0.17247722547568517,0.44290199309232875,-0.029822615522362095,-0.005477225475685327,-0.0070980069076712615,0.03114113192495542,4.346648091640963,-0.8457607858896832,0.14164862783358573,-2.479410434589695,0.8981832624304226,-1.8307008632033053,0.3987974632884202,0.01867287678421694,-0.041717334334874276,-0.030533873056399086,-0.18000629977919919,-0.04166091212635084,-0.057002906210372295,14.797405223667619,-21.896273812419615,10.213211741042223,0.836678627554089,-0.07987725769528525,-0.0004950874240156827
3.700000000000003,measure,0.4,-0.16599999999999984,0.45,0.3698155226092782,-0.1716432721448189,0.44283829351597354,-0.03018447739072183,-0.00564327214481905,-0.0071617064840264755,0.03153155935907444,4.389078040111834,-0.8453830256334834,0.14081753844396422,-2.4800147255195677,0.8945914349135178,-1.8315339253613485,0.3976537738129691,0.018888012809985675,-0.04155446948107476,-0.03021454649364109,-0.179591375845237,-0.0416531079021606,-0.05718447377255416,14.968024521615392,-21.879135759547193,10.209874426070101,0.8405769137440446,-0.0798940591696434,-0.000494983662015291
3.720000000000003,measure,0.4,-0.16499999999999984,0.45,0.36945399512311583,-0.1708118708762191,0.44277502566915716,-0.030546004876884192,-0.005811870876219261,-0.007224974330842848,0.0319223512777774,4.431275925294342,-0.8450009333687744,0.13998989805734258,-2.4806123255370576,0.89100744020315,-1.8323669041110462,0.39650642574233663,0.019104613235454523,-0.04138201933108277,-0.029880000874496177,-0.17919973551838586,-0.04164893748488516,-0.05736740353162443,15.13971255094026,-21.861349676504304,10.207083732647584,0.8444108406045299,-0.07991022601180227,-0.0004948887953568313
3.740000000000003,measure,0.4,-0.16399999999999984,0.45,0.3690928576782381,-0.16998303179070598,0.44271217307382627,-0.03090714232176195,-0.005983031790706139,-0.007287826926173746,0.03231347299830385,4.473254085254319,-0.8446145275314257,0.1391655336304939,-2.481203586183517,0.887431799291624,-1.833199685654808,0.39535545048916176,0.01932029186743126,-0.04121822134243461,-0.029563032322975635,-0.1787820455763043,-0.04163907718809664,-0.05754876265874327,15.310761730753393,-21.844357836696116,10.203791629558326,0.8482860879246108,-0.0799270351225577,-0.0004947810256811144
3.760000000000003,measure,0.4,-0.16299999999999984,0.45,0.3687320771460373,-0.16915675031122485,0.4426497426472292,-0.03126792285396274,-0.006156750311225007,-0.007350257352770784,0.03270496685746823,4.515002596918031,-0.8442237788045256,0.13834463893194457,-2.4817882013669776,0.883864051310353,-1.8340323414273982,0.39420082172361154,0.01953743634500698,-0.041044734927466325,-0.029230759173017318,-0.17838739906355142,-0.04163278862950525,-0.057731438277511295,15.482881061702823,-21.826711670707212,10.201047113330624,0.8520984107131273,-0.07994317240157753,-0.0004946825999807735
3.780000000000003,measure,0.4,-0.16199999999999984,0.45,0.3683717096400918,-0.16833303775014316,0.4425877178647979,-0.03162829035990822,-0.006333037750143322,-0.0074122821352021195,0.0330967981032492,4.556533713743152,-0.8438287054409045,0.137527040259639,-2.4823665236236394,0.8803047199081558,-1.8348647559972573,0.39304257472583526,0.019753668181057574,-0.04087993361527897,-0.028916112833084963,-0.1779665701098537,-0.041620728492950315,-0.057912349888813205,15.65436853855335,-21.80986737130991,10.197799698149272,0.8559503945461404,-0.07995999432017925,-0.0004945706980697501
3.800000000000003,measure,0.4,-0.16099999999999984,0.45,0.36801172259595916,-0.16751188886707324,0.4425261059019333,-0.031988277404040866,-0.0065118888670734065,-0.007473894098066702,0.033489008359222916,4.597837539628022,-0.8434292781042725,0.13671293327761552,-2.482938245328496,0.8767533482674958,-1.835696999695706,0.3918806840154964,0.01997136683159883,-0.04070534910117413,-0.028586085242821968,-0.17756858203299855,-0.04161218492243719,-0.05809453551694197,15.826927217842426,-21.792362407894007,10.195100894891068,0.8597409195918837,-0.07997610578823879,-0.000494468617571841
3.820000000000003,measure,0.4,-0.15999999999999984,0.45,0.3676521725047991,-0.1666933160025555,0.4424648901624872,-0.03234782749520093,-0.006693316002555655,-0.007535109837512821,0.03388156287765851,4.638926253251241,-0.8430255148679278,0.13590214348226243,-2.483503720133135,0.8732104619015978,-1.8365289556281426,0.39071518866131344,0.020188161817234745,-0.04053948976765499,-0.028273740231958937,-0.17714431829490232,-0.04159779662183046,-0.05827476770914799,15.99886088744198,-21.775666902897267,10.191897736214104,0.8635694415706323,-0.07999294393440276,-0.0004943525125164571
3.840000000000003,measure,0.4,-0.15899999999999984,0.45,0.36729302728013513,-0.16587731309756149,0.44240407805302934,-0.03270697271986489,-0.006877313097561649,-0.007595921946970674,0.03427450262460931,4.6797899966232235,-0.8426173863853478,0.13509486831155784,-2.484062639006109,0.8696756075292434,-1.8373606931243225,0.38954606398942143,0.02040642412899979,-0.04036375853522972,-0.027945943648693614,-0.17674271861771676,-0.041586874808999544,-0.05845623359460027,16.17186645849082,-21.758304365999145,10.18924425709648,0.8673379954177534,-0.08000903184971649,-0.0004942467239051144
3.860000000000003,measure,0.4,-0.15799999999999984,0.45,0.3669343437382308,-0.16506389340657573,0.4423436528918194,-0.033065656261769216,-0.0070638934065759,-0.007656347108180583,0.03466779290814299,4.7204408799953015,-0.842204910553419,0.1342909323570018,-2.4846153567909437,0.8661493119318342,-1.838192093967695,0.3883733527953942,0.020623791596438637,-0.040196797727803074,-0.02763588924172631,-0.17631477987046348,-0.04157004216862304,-0.058635559701361764,16.344253728728653,-21.741758854454705,10.186084984762386,0.8711428726469188,-0.08002588836328361,-0.0004941263784916707
3.880000000000003,measure,0.4,-0.15699999999999983,0.45,0.36657609020445536,-0.1642530499382038,0.4422836222983363,-0.03342390979554466,-0.00725304993820397,-0.007716377701663724,0.03506147407428159,4.760869091724763,-0.8417880580242747,0.13349053474168907,-2.4851615631404984,0.8626311250145857,-1.8390232265625102,0.3871970311861358,0.020842626457213995,-0.04001988076563593,-0.02731031747774665,-0.1759093458624233,-0.041556629740762546,-0.058816080462920056,16.517713257690573,-21.724539922488677,10.183476490346607,0.874889293116313,-0.08004195388827078,-0.0004940168548829363
3.900000000000003,measure,0.4,-0.15599999999999983,0.45,0.36621832378496594,-0.1634447967808168,0.44222396949842985,-0.033781676215034084,-0.00744479678081697,-0.007776030501570164,0.03545551152312447,4.8010866776062695,-0.8413668465212417,0.13269349907745073,-2.4857016141356243,0.859121574365822,-1.8398539714902176,0.38601714563555395,0.02106057515164797,-0.03985178321191716,-0.027002549756300676,-0.17547753243818257,-0.04153724638537047,-0.058994277529093704,16.690561069925696,-21.708145562426164,10.180360773887092,0.8786703508033687,-0.08005882996459733,-0.0004938922528452973
3.920000000000003,measure,0.4,-0.15499999999999983,0.45,0.3658610131648932,-0.16263912592602678,0.44216470231180827,-0.0341389868351068,-0.007639125926026946,-0.007835297688191745,0.03584994500559067,4.841083878575868,-0.840941246703838,0.13190002610719517,-2.4862351981790956,0.8556202128412101,-1.840684396287218,0.38483367301919535,0.021279990870185787,-0.03967364851277793,-0.02667920217357003,-0.17506807623059703,-0.04152123985001424,-0.05917363081793094,16.864481163073414,-21.69107138039252,10.17779695626944,0.8823944809173772,-0.0800748734489176,-0.0004937789836832958
3.940000000000003,measure,0.4,-0.15399999999999983,0.45,0.3655042157172378,-0.1618360522397546,0.4421058038697285,-0.03449578428276223,-0.007836052239754782,-0.007894196130271536,0.03624474003949023,4.880872678316667,-0.8405112761244952,0.1311099384090184,-2.486762672612248,0.8521275684672338,-1.8415143804380523,0.38364666345044846,0.02149852896713876,-0.03950438490883767,-0.026373721657622105,-0.17463221869881895,-0.041499207541713684,-0.05935047843734444,17.037796006222283,-21.674829299309906,10.174724490142427,0.8861515474044838,-0.08009176957723023,-0.0004936501217585044
3.960000000000003,measure,0.4,-0.15299999999999983,0.45,0.36514790044454054,-0.1610355666323858,0.4420472821829544,-0.03485209955545948,-0.008035566632385971,-0.007952717817045596,0.0366399357969515,4.920443375195269,-0.8400769054587515,0.13032343829718726,-2.487283724635688,0.8486431968924024,-1.8423439906558932,0.3824560945717533,0.021718533287185846,-0.03932500559155756,-0.02605260117201071,-0.17421857874157134,-0.041480510892048655,-0.059528443934758715,17.212182821338253,-21.657900987920947,10.172205060736957,0.8898532313254428,-0.08010779075900529,-0.0004935331065718864
3.980000000000003,measure,0.4,-0.15199999999999983,0.45,0.36479212497211916,-0.16023768470749467,0.44198912028892007,-0.035207875027880864,-0.008237684707494836,-0.008010879711079943,0.037035497931908024,4.959807892016787,-0.8396381520906772,0.12954034727704702,-2.4877987128583934,0.8451676262755105,-1.8431731054231537,0.3812620201038169,0.02193766840371373,-0.03915455100701143,-0.025749411135271592,-0.17377853084460032,-0.041455738363027995,-0.05970372339682003,17.385970740981872,-21.641812290670703,10.169175554244376,0.8935861348095793,-0.08012470689182441,-0.000493399989687883
4.000000000000003,measure,0.4,-0.15099999999999983,0.45,0.36443685858424957,-0.15944239624435036,0.4419313263824193,-0.035563141415750454,-0.00844239624435053,-0.008068673617580735,0.03743146504814275,4.998956588472598,-0.8391949867204184,0.12876086919778681,-2.488307323314222,0.8417004149539519,-1.8440017906652562,0.38006441846188316,0.022158268512938704,-0.03897390396300998,-0.02543052279141795,-0.17336056607793066,-0.04143426210512601,-0.05988008209668658,17.560829994622033,-21.625030953212846,10.166700235456492,0.8972652151944265,-0.0801407050407932,-0.0004932792344089593
4.020000000000002,measure,0.4,-0.14999999999999986,0.45,0.36408215914997605,-0.1586497175556579,0.44187388340969186,-0.035917840850023974,-0.008649717555658049,-0.008126116590308152,0.03782780294914828,5.037901326967189,-0.8387474265661259,0.12798482446393897,-2.488809915875278,0.8382420909553592,-1.8448299239502384,0.37886334694600493,0.022378007714621666,-0.038802236692391856,-0.025129628052820763,-0.17291619992963592,-0.04140666424910581,-0.060053575793910755,17.73509659870539,-21.609096727915187,10.163713405894148,0.9009737816343878,-0.08015764071444463,-0.0004931418729093893
4.040000000000002,measure,0.4,-0.14899999999999985,0.45,0.36372799620414126,-0.15785963724982438,0.44181679974380994,-0.036272003795858765,-0.008859637249824526,-0.00818320025619007,0.0382245496768527,5.0766325317386825,-0.8382954423611243,0.1272124184317058,-2.489306175435196,0.8347922152385329,-1.8456575704449238,0.37765878475554987,0.022599210250081478,-0.03862030161165845,-0.02481297799589955,-0.1724937858413169,-0.04138232473427654,-0.060228109522752045,17.910433570660903,-21.592463455386124,10.161281925477548,0.9046300979846316,-0.0801736147339182,-0.0004930173878033835
4.060000000000001,measure,0.4,-0.1479999999999999,0.45,0.3633744278550275,-0.15707217232802295,0.44176005824360415,-0.03662557214497253,-0.009072172328023043,-0.008239941756395863,0.03862167119435319,5.115162004752044,-0.8378390511600206,0.12644347038473494,-2.489796463116039,0.8313513154646293,-1.8464846068860716,0.37645079274405263,0.022819560055186303,-0.03844740234854267,-0.024514384042147293,-0.17204498869518048,-0.041351822057385426,-0.060399600574861836,18.085184032899658,-21.57668477784547,10.1583374935073,0.9083141498417727,-0.08019056915437808,-0.0004928757959684613
4.080000000000001,measure,0.4,-0.1469999999999999,0.45,0.3630214238598454,-0.1562873101952919,0.44170366745538936,-0.036978576140154595,-0.009287310195291998,-0.008296332544610652,0.039019204985590764,5.153480237538308,-0.8373782237378906,0.12567818716432735,-2.490280462691359,0.82791895517097,-1.84731109770677,0.37523935090988303,0.02304137110649719,-0.038264161020378856,-0.02419997876600039,-0.17161801468296284,-0.04132454103491051,-0.06057209170848075,18.26100356879544,-21.560200652798283,10.155949580761263,0.9119475375524353,-0.08020651765398476,-0.0004927475945819401
4.1000000000000005,measure,0.4,-0.14599999999999994,0.45,0.36266904256442467,-0.1555050685260336,0.4416476101550847,-0.03733095743557535,-0.009505068526033666,-0.00835238984491532,0.039417117181026556,5.191598971230936,-0.8369129769881248,0.12491638691901977,-2.490758536513456,0.8244956614352772,-1.8481369188926404,0.37402452363460065,0.023262337488288366,-0.03809001226537964,-0.023903691104844506,-0.17116468678464328,-0.041291059293520435,-0.06074136376411883,18.4362426305805,-21.54457858979206,10.15304726730881,0.9156068931171555,-0.08022348975813992,-0.0004926017899457131
4.12,measure,0.4,-0.14499999999999996,0.45,0.3623172539220336,-0.15472543349464812,0.4415918950575835,-0.0376827460779664,-0.009725433494648161,-0.008408104942416506,0.03981544470878111,5.229508767054447,-0.8364432817361384,0.12415827795745901,-2.491230367251308,0.8210810003468938,-1.8489621341650828,0.37280629173248986,0.023484762599324884,-0.03790544807803771,-0.023591536892602155,-0.17073305441916944,-0.04126076362212059,-0.06091159510553958,18.612549143278176,-21.52824468919013,10.150702650537669,0.9192171830167191,-0.0802394111059739,-0.0004924698886897567
4.14,measure,0.4,-0.14399999999999996,0.45,0.361966116516236,-0.1539484234372717,0.44153650486082935,-0.03803388348376402,-0.00994842343727173,-0.008463495139170663,0.04021415387291594,5.2672213046752105,-0.8359691547163939,0.1234036772831374,-2.491696318462647,0.8176754981947827,-1.849786618836989,0.3715847230866874,0.023706350987224133,-0.037730033716080365,-0.023297560566951727,-0.1702751076055565,-0.041224233595306733,-0.06107843229012408,18.78828111464211,-21.51278030090331,10.147842174734349,0.922851656146474,-0.08025639960557862,-0.000492319891849
4.159999999999999,measure,0.4,-0.14300000000000002,0.45,0.3616156004711725,-0.153174023274258,0.4414814484437887,-0.038384399528827495,-0.010174023274257982,-0.008518551556211285,0.04061328104684015,5.3047272171543325,-0.8354905668132552,0.12265279465712511,-2.4921560717239726,0.8142787236045631,-1.8506104359383586,0.3703597993451106,0.023929395156934354,-0.037544131300614694,-0.022987663066266577,-0.16983872951098042,-0.04119085506848074,-0.0612461870788398,18.965078584923422,-21.496597698237334,10.145540579571435,0.9264386743824699,-0.08027229196572444,-0.0004921843099377968
4.179999999999999,measure,0.4,-0.14200000000000002,0.45,0.3612657646095544,-0.1524022519945685,0.4414267084316371,-0.038734235390445626,-0.010402251994568484,-0.008573291568362895,0.04101279271345853,5.342038121888742,-0.8350075346045146,0.12190544593110465,-2.4926099917695934,0.8108912018781718,-1.851433460186889,0.3691315918639121,0.024151610437027207,-0.037367436301022704,-0.022696002281043192,-0.1693760863195698,-0.04115121242652066,-0.06141037405992463,19.141307344971707,-21.48129204005414,10.142721657411618,0.9300480745291759,-0.08028929537905932,-0.0004920301446186819
4.199999999999998,measure,0.4,-0.14100000000000004,0.45,0.36091657920180364,-0.15163309324402585,0.44137229386294513,-0.03908342079819638,-0.01063309324402581,-0.00862770613705488,0.041412724691964074,5.379144725716354,-0.8345200290421187,0.12116184230551152,-2.493057759093067,0.807512504168663,-1.852255753940466,0.3679000831421638,0.024375278119794647,-0.03718018127965623,-0.02238836617367093,-0.16893488547543348,-0.04111468767885984,-0.061575436087414614,19.318599321845404,-21.465261806900003,10.14046280573497,0.933611642696353,-0.08030515673882707,-0.0004918909042154915
4.219999999999998,measure,0.4,-0.14000000000000007,0.45,0.3605681033119616,-0.1508665666573035,0.44131818729550687,-0.039431896688038426,-0.010866566657303428,-0.008681812704493141,0.04181304364871868,5.416058582846416,-0.834028066549418,0.12042179847580528,-2.493499739573107,0.8041431545966614,-1.8530771913988608,0.3666653479774522,0.024598124635039943,-0.037002191485312266,-0.0220990240019999,-0.1684674786000797,-0.04107187291973978,-0.06173675823558158,19.495328318942214,-21.450115930713576,10.137685149221742,0.9371957751376452,-0.08032217341375683,-0.0004917325974905238
4.2399999999999975,measure,0.4,-0.13900000000000007,0.45,0.3602203073323639,-0.15010265458749505,0.4412643979229943,-0.039779692667636146,-0.011102654587494987,-0.008735602077005689,0.0422137848488926,5.452770475672427,-0.8335316181546001,0.11968552706989036,-2.4939356126279133,0.8007827268381209,-1.8538978342666659,0.3654273697365301,0.024822419740892814,-0.03681357029574627,-0.021793652740319757,-0.1680213879270233,-0.041032143390256744,-0.061898912046104294,19.673117919818974,-21.434239137870293,10.135468758472694,0.9407357105774914,-0.08033800160375992,-0.0004915897239539559
4.259999999999997,measure,0.4,-0.13800000000000012,0.45,0.35987325057101527,-0.1493413773091271,0.4412109082413292,-0.040126749428984754,-0.011341377309126988,-0.00878909175867082,0.04261491514654047,5.489291894212239,-0.833030700128774,0.11895284162435114,-2.4943657452456396,0.7974317436400107,-1.8547175563031395,0.3641862266230744,0.025045901291301784,-0.03663427227696097,-0.021506630886306145,-0.16754915990550964,-0.04098610182367586,-0.06205715567278538,19.85035017173697,-21.419254093027842,10.132732075097461,0.9442943767913698,-0.08035502973474909,-0.000491427306527055
4.279999999999997,measure,0.4,-0.13700000000000012,0.45,0.359526903517771,-0.1485827158662295,0.4411577275947186,-0.04047309648222902,-0.011582715866229387,-0.008842272405281404,0.04301646925291314,5.525613698053652,-0.8325252835850503,0.1182239561833147,-2.494789815775196,0.7940897811992208,-1.8555364185783059,0.36294190288641454,0.025270827186185747,-0.03644427205182243,-0.021203526477825016,-0.16709812203949426,-0.040943113758322304,-0.06221618683299392,20.02864008265154,-21.403531811338688,10.13055785787612,0.9478104930123892,-0.08037082244383477,-0.0004912808286707712
